Title,Image url,Description,Page url,Item number,Page number,Answer
Bowl,https://csmvs.in/wp-content/uploads/2022/06/15.106_01.jpg,"Bowl
15.106
DESCRIPTION
A dainty finely polished green nephrite scalloped shell shaped cup probably used for drinking medicine or opium.
From Seth Purshottam Mavji Collection.
COLLECTION
Indian Decorative Art
OBJECT TYPE
Utensil
MATERIAL
Jade
SCHOOLS/CULTURE/PERIOD
Mughal
TECHNIQUE
Lapidary
DATE
17th century CE
LOCATION
North India
DIMENSION
ht: 2"" : 4""X5""",https://csmvs.in/collections/bowl-2/,1056,38,"ChatGPT
ChatGPT
Q: What is the primary material of the described bowl?
A: Jade, specifically green nephrite.
Q: Can you describe the shape of this bowl?
A: It is scalloped shell-shaped.
Q: What was this bowl likely used for?
A: It was probably used for drinking medicine or opium.
Q: Who is the owner of this bowl?
A: It belongs to the Seth Purshottam Mavji Collection.
Q: What is the object type of this item?
A: Utensil.
Q: What culture or period is associated with this bowl?
A: Mughal.
Q: When was this bowl crafted?
A: In the 17th century CE.
Q: Where is this bowl located?
A: In North India.
Q: Can you provide the dimensions of the bowl?
A: Its height is 2 inches, and it measures 4 inches by 5 inches in width."
Spoon,https://csmvs.in/wp-content/uploads/2022/06/15.105_01.jpg,"Spoon
15.105
DESCRIPTION
This delicate leaf shaped jade spoon, polished to exquisite thinness is one of the finest examples of Mughal art. It is so thin that it is almost transparent and light can pass through it. It was probably used for drinking medicine or opium.
From Seth Purshottam Mavji Collection.
COLLECTION
Indian Decorative Art
OBJECT TYPE
Utensil
MATERIAL
Jade
SCHOOLS/CULTURE/PERIOD
Mughal
TECHNIQUE
Lapidary
DATE
17th century CE
LOCATION
North India
DIMENSION
ht 1"". 4""X 3""",https://csmvs.in/collections/spoon/,1057,38,"ChatGPT
ChatGPT
Q: What is the primary material of the described spoon?
A: Jade.
Q: Can you describe the shape of this spoon?
A: It is shaped like a delicate leaf.
Q: How is the thinness of this spoon described?
A: It is polished to exquisite thinness, almost transparent, and allows light to pass through it.
Q: What was this spoon likely used for?
A: It was probably used for drinking medicine or opium.
Q: Who is the owner of this spoon?
A: It belongs to the Seth Purshottam Mavji Collection.
Q: What is the object type of this item?
A: Utensil.
Q: What culture or period is associated with this spoon?
A: Mughal.
Q: When was this spoon crafted?
A: In the 17th century CE.
Q: Where is this spoon located?
A: In North India.
Q: Can you provide the dimensions of the spoon?
A: Its height is 1 inch, and it measures 4 inches by 3 inches in width."
Chape,https://csmvs.in/wp-content/uploads/2022/06/Unnumbered-Chape-1.jpg,"Chape
UNNUMBERED
DESCRIPTION
Chape is a protective fitting at the bottom of a scabbard or sheath for a sword or dagger.
A decorative metal point with scenes of lion hunting deer embossed on it.
COLLECTION
Arms and Armour
OBJECT TYPE
Swords
MATERIAL
Steel, silver
SCHOOLS/CULTURE/PERIOD
--
TECHNIQUE
--
DATE
19th century CE
LOCATION
India
DIMENSION
--",https://csmvs.in/collections/chape/,1058,38,"ChatGPT
ChatGPT
Q: What is the primary function of the described object?
A: It serves as a protective fitting at the bottom of a scabbard or sheath for a sword or dagger.
Q: Can you describe the decorative motif on this object?
A: Scenes of lion hunting deer are embossed on it.
Q: What is the object type of this item?
A: Swords.
Q: What materials are used in the construction of this chape?
A: Steel and silver.
Q: When was this chape crafted?
A: In the 19th century CE.
Q: Where is this chape located?
A: In India.
Q: What is the collection to which this chape belongs?
A: Arms and Armour.
Q: Can you provide the dimensions of the chape?
A: Unfortunately, the dimensions are not provided."
Parrying weapon,https://csmvs.in/wp-content/uploads/2022/06/32.28-1-1.jpg,"Parrying weapon
32.28
DESCRIPTION
A parrying weapon with three blades joined with a wooden hilt. This was probably used to train the movement of the wrists to manoeuvre edged weapons.
COLLECTION
Arms and Armour
OBJECT TYPE
Swords
MATERIAL
Steel
SCHOOLS/CULTURE/PERIOD
--
TECHNIQUE
--
DATE
19th Century CE
LOCATION
India
DIMENSION
--",https://csmvs.in/collections/parrying-weapon/,1059,38,"ChatGPT
ChatGPT
Q: How many blades does the described parrying weapon have?
A: It has three blades.
Q: How are the blades joined?
A: They are joined with a wooden hilt.
Q: What was the likely purpose of this parrying weapon?
A: It was probably used to train the movement of the wrists to maneuver edged weapons.
Q: What is the object type of this item?
A: Swords.
Q: What material is used in the construction of this parrying weapon?
A: Steel.
Q: When was this parrying weapon crafted?
A: In the 19th century CE.
Q: Where is this parrying weapon located?
A: In India.
Q: What is the collection to which this parrying weapon belongs?
A: Arms and Armour.
Q: Can you provide the dimensions of the parrying weapon?
A: Unfortunately, the dimensions are not provided."
Khanjar (dagger),https://csmvs.in/wp-content/uploads/2022/06/22.4062.jpg,"Khanjar (dagger)
22.4062
DESCRIPTION
This is a double-edged short curved blade khanjar with a rib in the centre. There are inscriptions of the ivory hilt which has a human figure carved on it.
COLLECTION
Arms and Armour
OBJECT TYPE
Dagger
MATERIAL
--
SCHOOLS/CULTURE/PERIOD
Indo-Persia
TECHNIQUE
--
DATE
20th century CE
LOCATION
India
DIMENSION
--",https://csmvs.in/collections/khanjar-dagger/,1060,38,"ChatGPT
ChatGPT
Q: Can you describe the blade of the described khanjar?
A: The blade is double-edged, short, and curved, with a rib in the center.
Q: What material is the hilt of this khanjar made of?
A: Ivory.
Q: What is depicted on the ivory hilt of this khanjar?
A: A human figure is carved on it.
Q: What is the object type of this item?
A: Dagger.
Q: What cultural influence is associated with this khanjar?
A: Indo-Persian.
Q: When was this khanjar crafted?
A: In the 20th century CE.
Q: Where is this khanjar located?
A: In India.
Q: What is the collection to which this khanjar belongs?
A: Arms and Armour."
Waghnak,https://csmvs.in/wp-content/uploads/2022/06/22.4015-1.jpg,"Waghnak
22.4015
DESCRIPTION
Waghnak (tiger claws) consist of four connected steel claws sharpened on their inner edges with side rings for the insertion of the first and fourth fingers.
This weapon is popularly associated with the 17th century ruler Chhatrapati Shivaji Maharaj who was adept in guerrilla warfare.
COLLECTION
Arms and Armour
OBJECT TYPE
Arms
MATERIAL
Steel
SCHOOLS/CULTURE/PERIOD
--
TECHNIQUE
--
DATE
19th Century CE
LOCATION
Maharashtra
DIMENSION
--",https://csmvs.in/collections/waghnak/,1061,38,"ChatGPT
ChatGPT
Q: How many steel claws are there in the described waghnak?
A: There are four connected steel claws.
Q: How are the claws sharpened?
A: They are sharpened on their inner edges.
Q: What purpose do the side rings serve on the waghnak?
A: They are for the insertion of the first and fourth fingers.
Q: With whom is this weapon popularly associated?
A: It is popularly associated with the 17th-century ruler Chhatrapati Shivaji Maharaj, who was adept in guerrilla warfare.
Q: What is the object type of this item?
A: Arms.
Q: What material is used in the construction of this waghnak?
A: Steel.
Q: When was this waghnak crafted?
A: In the 19th century CE.
Q: Where is this waghnak located?
A: In Maharashtra.
Q: What is the collection to which this waghnak belongs?
A: Arms and Armour."
Trident,https://csmvs.in/wp-content/uploads/2022/06/22.3657.jpg,"Trident
22.3657
DESCRIPTION
Top of a steel trident with waved prongs.
COLLECTION
Arms and Armour
OBJECT TYPE
Arms
MATERIAL
Steel, gilding
SCHOOLS/CULTURE/PERIOD
--
TECHNIQUE
--
DATE
19th Century CE
LOCATION
India
DIMENSION
--",https://csmvs.in/collections/trident/,1062,38,"ChatGPT
ChatGPT
Q: What is the material of the described trident?
A: Steel, with gilding.
Q: How are the prongs of the trident described?
A: The prongs are waved.
Q: What is the object type of this item?
A: Arms.
Q: When was this trident crafted?
A: In the 19th century CE.
Q: Where is this trident located?
A: In India.
Q: What is the collection to which this trident belongs?
A: Arms and Armour.
Q: Can you describe the dimensions of this trident?
A: Unfortunately, the dimensions are not provided."
Veni,https://csmvs.in/wp-content/uploads/2022/06/2011.85-8.jpg,"Veni
2011.85
DESCRIPTION
Veni - Hair ornament for a braid
From Veena Shroff Collection
COLLECTION
Jewellery
OBJECT TYPE
Jewellery Hair ornament
MATERIAL
Silver-gilt
SCHOOLS/CULTURE/PERIOD
--
TECHNIQUE
--
DATE
20th Century CE
LOCATION
Andhra Pradesh
DIMENSION
--",https://csmvs.in/collections/veni/,1063,38,"ChatGPT
ChatGPT
Q: What is the described object used for?
A: It is a hair ornament for a braid, known as a Veni.
Q: Who is the owner of this Veni?
A: It is part of the Veena Shroff Collection.
Q: What is the object type of this item?
A: Jewellery Hair ornament.
Q: What material is used in the construction of this Veni?
A: Silver-gilt.
Q: When was this Veni crafted?
A: In the 20th century CE.
Q: Where is this Veni located?
A: In Andhra Pradesh.
Q: What is the collection to which this Veni belongs?
A: Jewellery."
Betelnut cracker,https://csmvs.in/wp-content/uploads/2022/06/39.7-1.jpg,"Betelnut cracker
39.7
DESCRIPTION
This is a beautiful betel nut cracker in the shape of a conjoined male and female.
The betel nut or supari as it is commonly known in India is eaten with a pan (betel leaf) as a mouth freshener after dinner in India. It is a part of Indian food culture, one that still continues.
COLLECTION
Indian Decorative Art
OBJECT TYPE
Decorative Art
MATERIAL
Brass
SCHOOLS/CULTURE/PERIOD
--
TECHNIQUE
--
DATE
19th Century CE
LOCATION
India
DIMENSION
--",https://csmvs.in/collections/betelnut-cracker-2/,1064,38,"ChatGPT
ChatGPT
Q: Can you describe the shape of the described betelnut cracker?
A: It is in the shape of a conjoined male and female.
Q: What cultural practice is associated with the betelnut, as described?
A: Betel nut, also known as supari in India, is eaten with a pan (betel leaf) as a mouth freshener after dinner in India.
Q: What is the object type of this item?
A: Decorative Art.
Q: What material is used in the construction of this betelnut cracker?
A: Brass.
Q: When was this betelnut cracker crafted?
A: In the 19th century CE.
Q: Where is this betelnut cracker located?
A: In India.
Q: What is the collection to which this betelnut cracker belongs?
A: Indian Decorative Art."
Lamp,https://csmvs.in/wp-content/uploads/2022/06/33.840.jpg,"Lamp
33.840
DESCRIPTION
A suspended copper lamp. The bowl is elaborately decorated with perforated designs. There are Persian inscriptions in cartouches and medallions with human figures. The lid is similarly decorated.
Sir D J Tata Art Collection.
COLLECTION
Indian Decorative Art
OBJECT TYPE
Decorative Art
MATERIAL
Copper
SCHOOLS/CULTURE/PERIOD
Iranian work
TECHNIQUE
--
DATE
19th Century CE
LOCATION
India
DIMENSION
32 cm",https://csmvs.in/collections/lamp-2/,1065,39,"ChatGPT
ChatGPT
Q: What material is the described lamp made of?
A: Copper.
Q: Can you describe the decoration on the bowl of the lamp?
A: The bowl is elaborately decorated with perforated designs. It also features Persian inscriptions in cartouches and medallions with human figures.
Q: How is the lid of the lamp decorated?
A: The lid is similarly decorated to the bowl.
Q: Who is the owner of this lamp?
A: It belongs to the Sir D J Tata Art Collection.
Q: What is the object type of this item?
A: Decorative Art.
Q: What cultural influence is associated with the creation of this lamp?
A: Iranian work.
Q: When was this lamp crafted?
A: In the 19th century CE.
Q: Where is this lamp located?
A: In India.
Q: Can you provide the dimensions of the lamp?
A: Its dimensions are 32 cm."
Incense burner,https://csmvs.in/wp-content/uploads/2022/06/33.832-1.jpg,"Incense burner
33.832
DESCRIPTION
A suspending incense burner with an arabesque scroll and two bands of inscriptions in Persian.
Sir D J Tata Art Collection.
COLLECTION
Indian Decorative Art
OBJECT TYPE
Decorative Art
MATERIAL
Brass
SCHOOLS/CULTURE/PERIOD
Iranian work
TECHNIQUE
--
DATE
19th century CE
LOCATION
India
DIMENSION
32 cm",https://csmvs.in/collections/incense-burner-2/,1066,39,"ChatGPT
ChatGPT
Q: What material is the described incense burner made of?
A: Brass.
Q: Can you describe the decoration on the incense burner?
A: It features an arabesque scroll and two bands of inscriptions in Persian.
Q: Who is the owner of this incense burner?
A: It belongs to the Sir D J Tata Art Collection.
Q: What is the object type of this item?
A: Decorative Art.
Q: What cultural influence is associated with the creation of this incense burner?
A: Iranian work.
Q: When was this incense burner crafted?
A: In the 19th century CE.
Q: Where is this incense burner located?
A: In India.
Q: Can you provide the dimensions of the incense burner?
A: Its dimensions are 32 cm."
Bottle,https://csmvs.in/wp-content/uploads/2022/06/33.818.jpg,"Bottle
33.818
DESCRIPTION
Fish-shaped bottle with a flexible body. The fish has a unibrow and its face is decorated.
Sir D J Tata Art Collection.
COLLECTION
Indian Decorative Art
OBJECT TYPE
Bottle
MATERIAL
Copper
SCHOOLS/CULTURE/PERIOD
--
TECHNIQUE
--
DATE
19th Century CE
LOCATION
--
DIMENSION
35cm",https://csmvs.in/collections/bottle/,1067,39,"ChatGPT
ChatGPT
Q: What is the shape of the described bottle?
A: It is fish-shaped.
Q: What material is the bottle made of?
A: Copper.
Q: Can you describe the decoration on the face of the fish-shaped bottle?
A: The fish has a unibrow, and its face is decorated.
Q: Who is the owner of this bottle?
A: It belongs to the Sir D J Tata Art Collection.
Q: What is the object type of this item?
A: Bottle.
Q: When was this bottle crafted?
A: In the 19th century CE.
Q: Where is this bottle located?
A: The location is not specified.
Q: Can you provide the dimensions of the bottle?
A: Its dimensions are 35 cm."
Camphor burner,https://csmvs.in/wp-content/uploads/2022/06/33.817-1.jpg,"Camphor burner
33.817
DESCRIPTION
A kneeling Garuda, the vahana (mount) of Vishnu, carries the weight of this camphor burner. The burner is encased within many petalled lotus. Garuda is wearing a crown and has wings.
Sir D J Tata Art Collection.
COLLECTION
Indian Decorative Art
OBJECT TYPE
Decorative Art Utensil
MATERIAL
Brass
SCHOOLS/CULTURE/PERIOD
--
TECHNIQUE
--
DATE
19th Century CE
LOCATION
South India
DIMENSION
13 cm",https://csmvs.in/collections/camphor-burner/,1068,39,"ChatGPT
ChatGPT
Q: What is depicted on the described camphor burner?
A: A kneeling Garuda, the vahana (mount) of Vishnu, carrying the weight of the burner. The burner is encased within a many-petaled lotus. Garuda is wearing a crown and has wings.
Q: What is the material of the camphor burner?
A: Brass.
Q: Can you describe the object type of this item?
A: It is a decorative art utensil.
Q: Who is the owner of this camphor burner?
A: It belongs to the Sir D J Tata Art Collection.
Q: When was this camphor burner crafted?
A: In the 19th century CE.
Q: Where is this camphor burner located?
A: In South India.
Q: Can you provide the dimensions of the camphor burner?
A: Its dimensions are 13 cm."
Kalash,https://csmvs.in/wp-content/uploads/2022/06/33.811.jpg,"Kalash
33.811
DESCRIPTION
A small kalash with foliage embossed on the belly of its body.
Sir D J Tata Art Collection.
COLLECTION
Indian Decorative Art
OBJECT TYPE
Utensil
MATERIAL
Copper
SCHOOLS/CULTURE/PERIOD
Bombay School
TECHNIQUE
--
DATE
Early 20th century CE
LOCATION
--
DIMENSION
10 cm",https://csmvs.in/collections/kalash/,1069,39,"ChatGPT
ChatGPT
Q: What is depicted on the described kalash?
A: Foliage is embossed on the belly of its body.
Q: What is the material of the kalash?
A: Copper.
Q: Can you describe the object type of this item?
A: It is a utensil.
Q: Who is the owner of this kalash?
A: It belongs to the Sir D J Tata Art Collection.
Q: When was this kalash crafted?
A: In the early 20th century CE.
Q: Where is this kalash located?
A: The location is not specified.
Q: Can you provide the dimensions of the kalash?
A: Its dimensions are 10 cm."
Aratika,https://csmvs.in/wp-content/uploads/2022/06/33.809-1.jpg,"Aratika
33.809
DESCRIPTION
A brass aratika or lamp which is waved in a circular way before the idol at worship. A rider sits on an elephant on whose head is crowned the fifth diya (lamp).
Sir D J Tata Art Collection.
COLLECTION
Indian Decorative Art
OBJECT TYPE
Lamp
MATERIAL
Brass
SCHOOLS/CULTURE/PERIOD
--
TECHNIQUE
--
DATE
Early 20th century CE
LOCATION
Maharashtra
DIMENSION
Ht. 8 cm L.14 cm",https://csmvs.in/collections/brass-lamp/,1070,39,"ChatGPT
ChatGPT
Q: What is the purpose of the described aratika?
A: The aratika is waved in a circular way before the idol at worship.
Q: Can you describe the design of the aratika?
A: It features a rider sitting on an elephant, with the fifth diya (lamp) crowned on the elephant's head.
Q: What material is the aratika made of?
A: Brass.
Q: Can you describe the object type of this item?
A: It is a lamp.
Q: Who is the owner of this aratika?
A: It belongs to the Sir D J Tata Art Collection.
Q: When was this aratika crafted?
A: In the early 20th century CE.
Q: Where is this aratika located?
A: In Maharashtra.
Q: Can you provide the dimensions of the aratika?
A: Its height is 8 cm, and its length is 14 cm."
Suspension Lamp,https://csmvs.in/wp-content/uploads/2022/06/33.808.jpg,"Suspension Lamp
33.808
DESCRIPTION
Brass suspension diya (lamp) with a beautiful bird in front of which is an elongated space for a wick.
Sir D J Tata Art Collection.
COLLECTION
Indian Decorative Art
OBJECT TYPE
Decorative Art
MATERIAL
Brass
SCHOOLS/CULTURE/PERIOD
--
TECHNIQUE
--
DATE
Early 20th century CE
LOCATION
Maharashtra
DIMENSION
55.5 cm",https://csmvs.in/collections/suspension-lamp/,1071,39,"ChatGPT
ChatGPT
Q: Can you describe the design of the described suspension lamp?
A: It features a beautiful bird in front of which is an elongated space for a wick.
Q: What material is the suspension lamp made of?
A: Brass.
Q: Can you describe the object type of this item?
A: It is a decorative art piece.
Q: Who is the owner of this suspension lamp?
A: It belongs to the Sir D J Tata Art Collection.
Q: When was this suspension lamp crafted?
A: In the early 20th century CE.
Q: Where is this suspension lamp located?
A: In Maharashtra.
Q: Can you provide the dimensions of the suspension lamp?
A: Its dimensions are 55.5 cm."
Betelnut cracker,https://csmvs.in/wp-content/uploads/2022/06/28.5983A-1.jpg,"Betelnut cracker
28.5983
DESCRIPTION
This is a beautiful betel nut cracker in the shape of a conjoined male and female.
The betel nut or supari as it is commonly known in India is eaten with a pan (betel leaf) as a mouth freshener after dinner in India. It is a part of Indian food culture, one that still continues.
COLLECTION
Indian Decorative Art
OBJECT TYPE
Decorative Art
MATERIAL
Brass
SCHOOLS/CULTURE/PERIOD
--
TECHNIQUE
--
DATE
20th century CE
LOCATION
India
DIMENSION
--",https://csmvs.in/collections/betelnut-cracker/,1072,39,"ChatGPT
ChatGPT
Q: What is the described object used for?
A: It is a betel nut cracker used to crack betel nuts, commonly known as supari in India.
Q: Can you describe the shape of this betel nut cracker?
A: It is in the shape of a conjoined male and female.
Q: What material is the betel nut cracker made of?
A: Brass.
Q: What cultural practice is associated with the betel nut in India?
A: Betel nut, or supari, is eaten with a pan (betel leaf) as a mouth freshener after dinner, forming a part of Indian food culture.
Q: What is the object type of this item?
A: Decorative Art.
Q: When was this betel nut cracker crafted?
A: In the 20th century CE.
Q: Where is this betel nut cracker located?
A: In India.
Q: Can you provide the dimensions of the betel nut cracker?
A: Unfortunately, the dimensions are not provided."
Incense burner,https://csmvs.in/wp-content/uploads/2022/06/28.5090AB.jpg,"Incense burner
28.5090
DESCRIPTION
A peacock-shaped incense burner.
Incenses are a very important part of both the religious and private lives of India. They are part of houses of worship, placed at the altar. It is believed that the smell of incense is useful in opening the subconscious and the senses associated with the olfactory system are considered essential.
COLLECTION
Indian Decorative Art
OBJECT TYPE
Decorative Art Utensil
MATERIAL
Brass
SCHOOLS/CULTURE/PERIOD
South India
TECHNIQUE
--
DATE
18th century CE
LOCATION
India
DIMENSION
--",https://csmvs.in/collections/incense-burner/,1073,39,"ChatGPT
ChatGPT
Q: What is the shape of the described incense burner?
A: It is peacock-shaped.
Q: What is the material of the incense burner?
A: Brass.
Q: Can you describe the object type of this item?
A: It is a decorative art utensil, specifically an incense burner.
Q: What cultural significance do incenses hold in India?
A: Incenses are a significant part of both religious and private life in India. They are used in houses of worship, placed at altars. The smell of incense is believed to be useful in opening the subconscious, and the sense of smell is considered essential.
Q: What cultural or regional influence is associated with this incense burner?
A: South Indian culture.
Q: When was this incense burner crafted?
A: In the 18th century CE.
Q: Where is this incense burner located?
A: In India.
Q: Can you provide the dimensions of the incense burner?
A: Unfortunately, the dimensions are not provided."
Dish,https://csmvs.in/wp-content/uploads/2022/06/23.3037ab-1.jpg,"Dish
22.3037
DESCRIPTION
A serving plate with a cover. The dome-shaped cover has an overall floral cartouche pattern.
Sir Ratan Tata Art Collection.
COLLECTION
Indian Decorative Art
OBJECT TYPE
Decorative Art Utensil
MATERIAL
Brass
SCHOOLS/CULTURE/PERIOD
Indo-Persian style
TECHNIQUE
--
DATE
19th - 20th century CE
LOCATION
India
DIMENSION
--",https://csmvs.in/collections/dish/,1074,39,"ChatGPT
ChatGPT
Q: Can you describe the design of the cover of the described dish?
A: The dome-shaped cover has an overall floral cartouche pattern.
Q: What is the material of the dish?
A: Brass.
Q: Can you describe the object type of this item?
A: It is a decorative art utensil, specifically a serving plate with a cover.
Q: Who is the owner of this dish?
A: It belongs to the Sir Ratan Tata Art Collection.
Q: What cultural or stylistic influence is associated with this dish?
A: It is influenced by the Indo-Persian style.
Q: Over what time period was this dish likely crafted?
A: It was crafted between the 19th and 20th centuries CE.
Q: Where is this dish located?
A: In India.
Q: Can you provide the dimensions of the dish?
A: Unfortunately, the dimensions are not provided."
Pen case with an attached ink container,https://csmvs.in/wp-content/uploads/2022/06/22.2989.jpg,"Pen case with an attached ink container
22.2989
DESCRIPTION
A Pen case with an attached ink container.
Sir Ratan Tata Art Collection
COLLECTION
Indian Decorative Art
OBJECT TYPE
Decorative Art
MATERIAL
Brass
SCHOOLS/CULTURE/PERIOD
--
TECHNIQUE
--
DATE
19th Century CE
LOCATION
India
DIMENSION
--",https://csmvs.in/collections/pen-case-with-an-attached-ink-container/,1075,39,"ChatGPT
ChatGPT
Q: What is the described object?
A: It is a pen case with an attached ink container.
Q: What material is the pen case made of?
A: Brass.
Q: Can you describe the object type of this item?
A: It is a decorative art piece.
Q: Who is the owner of this pen case with an attached ink container?
A: It belongs to the Sir Ratan Tata Art Collection.
Q: When was this pen case crafted?
A: In the 19th century CE.
Q: Where is this pen case located?
A: In India.
Q: Can you provide the dimensions of the pen case?
A: Unfortunately, the dimensions are not provided."
Pen case,https://csmvs.in/wp-content/uploads/2022/06/22.2984-1.jpg,"Pen case
22.2984
DESCRIPTION
A perforated writing pen case.
Sir Ratan Tata Art Collection.
COLLECTION
Indian Decorative Art
OBJECT TYPE
Decorative Art
MATERIAL
Brass
SCHOOLS/CULTURE/PERIOD
--
TECHNIQUE
--
DATE
19th Century CE
LOCATION
India
DIMENSION
--",https://csmvs.in/collections/pen-case/,1076,39,"ChatGPT
ChatGPT
Q: How is the described pen case characterized?
A: It is described as a perforated writing pen case.
Q: What material is the pen case made of?
A: Brass.
Q: Can you describe the object type of this item?
A: It is categorized as a decorative art piece.
Q: Who is the owner of this pen case?
A: It belongs to the Sir Ratan Tata Art Collection.
Q: When was this pen case crafted?
A: In the 19th century CE.
Q: Where is this pen case located?
A: In India.
Q: Can you provide the dimensions of the pen case?
A: Unfortunately, the dimensions are not provided."
Garuda,https://csmvs.in/wp-content/uploads/2022/06/22.2600.jpg,"Garuda
22.2600
DESCRIPTION
An image of Garuda with wings on the sides, stands with anjali-hasta (palms joined in namaskar mudra). Garuda is the vahana (mount) of Vishnu.
Sir Ratan Tata Art Collection.
COLLECTION
Indian Decorative Art
OBJECT TYPE
Figurine
MATERIAL
Bronze and Brass
SCHOOLS/CULTURE/PERIOD
--
TECHNIQUE
--
DATE
18th century CE
LOCATION
South India
DIMENSION
--",https://csmvs.in/collections/garuda/,1077,39,"ChatGPT
ChatGPT
Q: Who is depicted in the described image?
A: Garuda is depicted in the image.
Q: What is Garuda's association with Vishnu?
A: Garuda is the vahana (mount) of Vishnu.
Q: How is Garuda depicted in the image?
A: Garuda is depicted with wings on the sides, standing with anjali-hasta (palms joined in namaskar mudra).
Q: What is the material of the figurine?
A: The figurine is made of bronze and brass.
Q: Can you describe the object type of this item?
A: It is a figurine.
Q: Who is the owner of this Garuda figurine?
A: It belongs to the Sir Ratan Tata Art Collection.
Q: When was this Garuda figurine crafted?
A: It was crafted in the 18th century CE.
Q: Where is this Garuda figurine located?
A: In South India.
Q: Can you provide the dimensions of the Garuda figurine?
A: Unfortunately, the dimensions are not provided."
Lota,https://csmvs.in/wp-content/uploads/2022/06/22.2291-1.jpg,"Lota
22.2291
DESCRIPTION
A lota with lid cover done in silver gilt. Various Hindu deities are done in relief on the body of the lota.
Sir Ratan Tata Art Collection.
COLLECTION
Indian Decorative Art
OBJECT TYPE
Decorative Art Utensil
MATERIAL
Copper, Silver
SCHOOLS/CULTURE/PERIOD
--
TECHNIQUE
Relief
DATE
19th - 20th century CE
LOCATION
--
DIMENSION
--",https://csmvs.in/collections/lota/,1078,39,"ChatGPT
ChatGPT
Q: What is depicted on the described lota?
A: Various Hindu deities are depicted in relief on the body of the lota.
Q: What materials are used in the construction of the lota?
A: The lota is made of copper and silver gilt.
Q: Can you describe the object type of this item?
A: It is a decorative art utensil.
Q: Who is the owner of this lota?
A: It belongs to the Sir Ratan Tata Art Collection.
Q: What technique was used to create the relief design on the lota?
A: Relief technique.
Q: Over what time period was this lota likely crafted?
A: It was likely crafted between the 19th and 20th centuries CE.
Q: Where is this lota located?
A: The location is not specified.
Q: Can you provide the dimensions of the lota?
A: Unfortunately, the dimensions are not provided."
Lamp,https://csmvs.in/wp-content/uploads/2022/06/22.2253.jpg,"Lamp
22.2253
DESCRIPTION
A lotus petal-shaped lamp is carried on the back of a tortoise. The petals open to show a full-blown lotus.
Lamps or diyas are an essential part of the Indian household. In India, the lighting of the lamps is considered auspicious and is so often found in shrines as a mark of reverence to the deities. The flame symbolizes life and the soul.
Sir Ratan Tata Art Collection
COLLECTION
Indian Decorative Art
OBJECT TYPE
Decorative Art
MATERIAL
Brass
SCHOOLS/CULTURE/PERIOD
--
TECHNIQUE
--
DATE
19th Century CE
LOCATION
--
DIMENSION
--",https://csmvs.in/collections/lamp/,1079,39,"ChatGPT
ChatGPT
Q: Can you describe the shape of the described lamp?
A: The lamp is lotus petal-shaped and is carried on the back of a tortoise.
Q: What cultural significance do lamps hold in India?
A: In India, lighting lamps, or diyas, is considered auspicious and is often found in shrines as a mark of reverence to the deities. The flame symbolizes life and the soul.
Q: What material is the lamp made of?
A: Brass.
Q: Can you describe the object type of this item?
A: It is categorized as decorative art.
Q: Who is the owner of this lamp?
A: It belongs to the Sir Ratan Tata Art Collection.
Q: When was this lamp crafted?
A: In the 19th century CE.
Q: Where is this lamp located?
A: The specific location is not provided.
Q: Can you provide the dimensions of the lamp?
A: Unfortunately, the dimensions are not provided."
Netsuke,https://csmvs.in/wp-content/uploads/2022/06/22.1774.jpg,"Netsuke
22.1774
DESCRIPTION
A Stoneware netsuke of Raiden holding a drum and wearing tiger-skin pants and socks.
Signed '青一' on base.
COLLECTION
Japanese Art
OBJECT TYPE
Nestuke
MATERIAL
Ceramic
SCHOOLS/CULTURE/PERIOD
Kyoto
TECHNIQUE
--
DATE
1840 - 1890 CE
LOCATION
Kyoto, Japan
DIMENSION
H:3.8, L:3.4",https://csmvs.in/collections/netsuke-5/,1080,39,"ChatGPT
ChatGPT
Q: Who is depicted in the described netsuke?
A: Raiden is depicted, holding a drum and wearing tiger-skin pants and socks.
Q: What material is the netsuke made of?
A: It is made of ceramic.
Q: Can you describe the object type of this item?
A: It is a netsuke.
Q: What cultural or regional influence is associated with this netsuke?
A: It is associated with Kyoto, Japan.
Q: Can you provide the dimensions of the netsuke?
A: Its dimensions are H: 3.8 cm and L: 3.4 cm.
Q: What time period was this netsuke likely crafted?
A: It was likely crafted between 1840 and 1890 CE.
Q: Where is this netsuke located?
A: In Kyoto, Japan.
Q: Is there any inscription on the base of the netsuke?
A: Yes, it is signed '青一' on the base."
